V.g..name,V.g..comm_louvain
V219,0
V220,0
V221,5
V222,0
V223,2
V224,0
V225,0
V226,0
V227,0
V228,1
V229,0
V230,0
V231,0
V232,0
V233,15
V234,0
V235,0
V236,10
V237,31
V238,0
V239,5
V240,0
V241,0
V242,0
V243,6
V244,0
V245,0
V246,0
V247,22
V248,0
V249,0
V250,0
V251,0
V252,0
V253,13
V254,0
V255,1
V256,34
V257,8
V258,1
V259,25
V260,30
V261,9
V262,6
V263,1
V264,0
V265,0
V266,16
V267,9
V268,10
V269,0
V270,0
V271,11
V272,0
V273,0
V274,0
V275,19
V276,14
V277,31
V278,0
V279,0
V280,0
V281,0
V282,26
V283,0
V284,7
V285,15
V286,0
V287,3
V288,29
V289,0
V290,0
V291,35
V292,0
V293,0
V294,0
V295,25
V296,0
V297,7
V298,0
V299,2
V300,0
V301,3
V302,0
V303,0
V304,14
V305,0
V306,0
V307,34
V308,0
V309,0
V310,0
V311,0
V312,5
V313,1
V314,0
V315,0
V316,12
V317,4
V318,0
V319,30
V320,0
V321,0
V322,0
V323,28
V324,0
V325,0
V326,4
V327,0
V328,0
V329,0
V330,2
V331,31
V332,0
V333,0
V334,0
V335,2
V336,21
V337,0
V338,1
V339,0
V340,0
V341,0
V342,15
V343,2
V344,11
V345,4
V346,0
V347,0
V348,0
V349,27
V350,5
V351,0
V352,0
V353,34
V354,0
V355,6
V356,0
V357,0
V358,0
V359,7
V360,1
V361,1
V362,1
V363,5
V364,0
V365,0
V366,0
V367,36
V368,25
V369,0
V370,0
V371,0
V372,0
V373,0
V374,1
V375,3
V376,0
V377,23
V378,0
V379,0
V380,0
V381,4
V382,4
V383,7
V384,0
V385,0
V386,0
V387,0
V388,0
V389,0
V390,0
V391,9
V392,0
V393,35
V394,0
V395,0
V396,0
V397,33
V398,0
V399,7
V400,1
V401,1
V402,0
V403,3
V404,0
V405,3
V406,5
V407,12
V408,0
V409,23
V410,1
V411,4
V412,3
V413,0
V414,6
V415,0
V416,0
V417,0
V418,0
V419,1
V420,0
V421,0
V422,6
V423,1
V424,9
V425,0
V426,6
V427,0
V428,0
V429,0
V430,12
V431,0
V432,0
V433,0
V434,0
V435,0
V436,0
V437,0
V438,0
V439,0
V440,0
V441,0
V442,0
V443,0
V444,0
V445,13
V446,2
V447,4
V448,0
V449,2
V450,0
V451,0
V452,0
V453,3
V454,0
V455,4
V456,11
V457,0
V458,0
V459,0
V460,1
V461,0
V462,4
V463,2
V464,35
V465,10
V466,29
V467,0
V468,0
V469,9
V470,5
V471,0
V472,0
V473,16
V474,2
V475,0
V476,0
V477,36
V478,3
V479,0
V480,0
V481,0
V482,0
V483,0
V484,4
V485,0
V486,2
V487,0
V488,5
V489,16
V490,6
V491,7
V492,0
V493,1
V494,0
V495,6
V496,0
V497,0
V498,8
V499,3
V500,4
V501,25
V502,15
V503,0
V504,0
V505,4
V506,0
V507,0
V508,19
V509,0
V510,0
V511,0
V512,0
V513,3
V514,9
V515,0
V516,0
V517,0
V518,10
V519,0
V520,0
V521,5
V522,7
V523,14
V524,0
V525,37
V526,3
V527,0
V528,16
V529,0
V530,0
V531,0
V532,31
V533,0
V534,4
V535,11
V536,12
V537,3
V538,0
V539,0
V540,7
V541,1
V542,0
V543,0
V544,0
V545,0
V546,0
V547,12
V548,9
V549,0
V550,0
V551,0
V552,0
V553,0
V554,0
V555,0
V556,0
V557,2
V558,7
V559,13
V560,0
V561,9
V562,4
V563,0
V564,5
V565,0
V566,0
V567,2
V568,0
V569,0
V570,12
V571,0
V572,2
V573,17
V574,0
V575,3
V576,0
V577,2
V578,0
V579,5
V580,0
V581,9
V582,1
V583,2
V584,0
V585,0
V586,0
V587,0
V588,5
V589,0
V590,36
V591,0
V592,6
V593,20
V594,2
V595,0
V596,0
V597,0
V598,0
V599,2
V600,1
V601,24
V602,0
V603,0
V604,10
V605,0
V606,0
V607,0
V608,2
V609,0
V610,26
V611,0
V612,0
V613,0
V614,18
V615,37
V616,0
V617,0
V618,0
V619,0
V620,0
V621,0
V622,4
V623,0
V624,0
V625,0
V626,0
V627,0
V628,0
V629,19
V630,0
V631,4
V632,8
V633,0
V634,0
V635,0
V636,0
V637,0
V638,0
V639,0
V640,0
V641,0
V642,0
V643,22
V644,22
V645,0
V646,0
V647,9
V648,10
V649,1
V650,0
V651,0
V652,0
V653,0
V654,0
V655,0
V656,6
V657,0
V658,0
V659,32
V660,25
V661,8
V662,22
V663,0
V664,12
V665,11
V666,11
V667,0
V668,0
V669,12
V670,0
V671,2
V672,1
V673,0
V674,3
V675,0
V676,0
V677,0
V678,2
V679,0
V680,0
V681,0
V682,0
V683,0
V684,7
V685,0
V686,10
V687,4
V688,0
V689,0
V690,0
V691,0
V692,12
V693,0
V694,0
V695,1
V696,8
V697,0
V698,0
V699,7
V700,26
V701,13
V702,16
V703,2
V704,10
V705,3
V706,0
V707,0
V708,2
V709,0
V710,0
V711,0
V712,8
V713,0
V714,3
V715,0
V716,0
V717,0
V718,0
V719,1
V720,3
V721,0
V722,0
V723,23
V724,0
V725,0
V726,24
V727,0
V728,3
V729,8
V730,14
V731,0
V732,0
V733,17
V734,10
V735,8
V736,0
V737,0
V738,4
V739,0
V740,18
V741,0
V742,0
V743,1
V744,0
V745,0
V746,0
V747,0
V748,0
V749,10
V750,4
V751,0
V752,5
V753,5
V754,0
V755,0
V756,32
V757,0
V758,36
V759,5
V760,2
V761,0
V762,0
V763,0
V764,4
V765,3
V766,0
V767,0
V768,7
V769,8
V770,0
V771,0
V772,7
V773,5
V774,0
V775,0
V776,0
V777,9
V778,1
V779,0
V780,4
V781,0
V782,11
V783,0
V784,29
V785,0
V786,0
V787,0
V788,11
V789,0
V790,8
V791,0
V792,0
V793,0
V794,0
V795,0
V796,0
V797,0
V798,0
V799,1
V800,3
V801,0
V802,1
V803,6
V804,0
V805,0
V806,23
V807,13
V808,14
V809,33
V810,0
V811,0
V812,15
V813,0
V814,0
V815,11
V816,18
V817,37
V818,0
V819,0
V820,0
V821,0
V822,2
V823,1
V824,32
V825,21
V826,11
V827,5
V828,0
V829,1
V830,5
V831,8
V832,28
V833,0
V834,0
V835,23
V836,0
V837,15
V838,0
V839,7
V840,0
V841,32
V842,1
V843,3
V844,1
V845,0
V846,8
V847,37
V848,0
V849,0
V850,0
V851,0
V852,8
V853,0
V854,14
V855,0
V856,0
V857,0
V858,0
V859,0
V860,24
V861,1
V862,17
V863,5
V864,0
V865,0
V866,0
V867,0
V868,0
V869,0
V870,0
V871,27
V872,24
V873,3
V874,0
V875,0
V876,4
V877,1
V878,21
V879,21
V880,28
V881,0
V882,19
V883,34
V884,0
V885,0
V886,0
V887,36
V888,0
V889,0
V890,20
V891,8
V892,6
V893,0
V894,0
V895,0
V896,16
V897,0
V898,11
V899,33
V900,0
V901,37
V902,0
V903,0
V904,0
V905,8
V906,1
V907,0
V908,0
V909,0
V910,0
V911,14
V912,0
V913,30
V914,0
V915,27
V916,1
V917,8
V918,0
V919,20
V920,0
V921,5
V922,0
V923,0
V924,0
V925,33
V926,0
V927,6
V928,0
V929,3
V930,0
V931,0
V932,0
V933,13
V934,0
V935,26
V936,0
V937,0
V938,16
V939,0
V940,3
V941,20
V942,12
V943,0
V944,0
V945,0
V946,21
V947,1
V948,0
V949,0
V950,2
V951,0
V952,0
V953,0
V954,1
V955,0
V956,0
V957,2
V958,0
V959,0
V960,26
V961,0
V962,0
V963,0
V964,0
V965,0
V966,7
V967,0
V968,0
V969,0
V970,0
V971,3
V972,8
V973,1
V974,0
V975,0
V976,9
V977,0
V978,0
V979,12
V980,0
V981,2
V982,3
V983,10
V984,0
V985,2
V986,0
V987,0
V988,0
V989,10
V990,0
V991,3
V992,0
V993,8
V994,0
V995,0
V996,0
V997,0
V998,35
V999,0
