V.g..name,V.g..comm_louvain
V377,15
V378,0
V379,0
V380,0
V381,0
V382,9
V383,0
V384,0
V385,0
V386,0
V387,0
V388,0
V389,0
V390,0
V391,29
V392,0
V393,0
V394,0
V395,2
V396,0
V397,0
V398,5
V399,0
V400,0
V401,0
V402,0
V403,0
V404,0
V405,0
V406,0
V407,11
V408,0
V409,0
V410,0
V411,0
V412,0
V413,0
V414,0
V415,7
V416,0
V417,0
V418,19
V419,31
V420,0
V421,0
V422,0
V423,0
V424,10
V425,0
V426,0
V427,0
V428,0
V429,0
V430,0
V431,0
V432,0
V433,0
V434,9
V435,0
V436,0
V437,0
V438,0
V439,0
V440,0
V441,32
V442,0
V443,0
V444,0
V445,0
V446,10
V447,0
V448,0
V449,0
V450,0
V451,0
V452,0
V453,0
V454,11
V455,0
V456,0
V457,0
V458,0
V459,0
V460,0
V461,2
V462,0
V463,0
V464,0
V465,0
V466,0
V467,0
V468,0
V469,0
V470,0
V471,0
V472,0
V473,27
V474,0
V475,0
V476,0
V477,0
V478,0
V479,0
V480,0
V481,0
V482,0
V483,0
V484,11
V485,0
V486,16
V487,0
V488,0
V489,1
V490,1
V491,10
V492,0
V493,0
V494,0
V495,0
V496,0
V497,0
V498,0
V499,0
V500,0
V501,0
V502,0
V503,0
V504,0
V505,0
V506,0
V507,10
V508,0
V509,29
V510,0
V511,0
V512,26
V513,0
V514,0
V515,28
V516,15
V517,0
V518,0
V519,0
V520,0
V521,0
V522,0
V523,0
V524,0
V525,0
V526,0
V527,0
V528,0
V529,0
V530,0
V531,0
V532,14
V533,0
V534,0
V535,0
V536,0
V537,0
V538,0
V539,0
V540,0
V541,16
V542,0
V543,0
V544,0
V545,0
V546,8
V547,0
V548,0
V549,0
V550,5
V551,0
V552,8
V553,0
V554,0
V555,0
V556,0
V557,0
V558,0
V559,0
V560,0
V561,4
V562,0
V563,0
V564,0
V565,0
V566,0
V567,21
V568,0
V569,0
V570,0
V571,0
V572,0
V573,0
V574,0
V575,0
V576,0
V577,11
V578,0
V579,0
V580,0
V581,0
V582,0
V583,0
V584,0
V585,0
V586,30
V587,4
V588,0
V589,0
V590,31
V591,0
V592,0
V593,0
V594,0
V595,0
V596,0
V597,28
V598,14
V599,21
V600,0
V601,0
V602,21
V603,24
V604,0
V605,0
V606,12
V607,33
V608,0
V609,0
V610,0
V611,0
V612,0
V613,0
V614,0
V615,0
V616,20
V617,0
V618,0
V619,0
V620,0
V621,0
V622,4
V623,0
V624,0
V625,3
V626,0
V627,0
V628,0
V629,0
V630,0
V631,0
V632,0
V633,0
V634,0
V635,0
V636,0
V637,0
V638,32
V639,3
V640,27
V641,18
V642,0
V643,0
V644,0
V645,0
V646,0
V647,0
V648,0
V649,0
V650,0
V651,6
V652,0
V653,0
V654,0
V655,0
V656,0
V657,0
V658,0
V659,0
V660,0
V661,0
V662,0
V663,0
V664,0
V665,0
V666,0
V667,0
V668,0
V669,0
V670,0
V671,0
V672,0
V673,0
V674,0
V675,6
V676,0
V677,6
V678,0
V679,0
V680,0
V681,31
V682,0
V683,31
V684,2
V685,0
V686,0
V687,0
V688,0
V689,0
V690,0
V691,0
V692,0
V693,0
V694,0
V695,0
V696,0
V697,0
V698,0
V699,0
V700,23
V701,12
V702,0
V703,0
V704,0
V705,0
V706,0
V707,13
V708,32
V709,0
V710,0
V711,0
V712,0
V713,0
V714,0
V715,0
V716,23
V717,15
V718,0
V719,0
V720,0
V721,0
V722,0
V723,30
V724,18
V725,0
V726,0
V727,4
V728,0
V729,0
V730,0
V731,0
V732,0
V733,0
V734,0
V735,0
V736,0
V737,0
V738,0
V739,0
V740,0
V741,0
V742,1
V743,26
V744,0
V745,0
V746,0
V747,0
V748,0
V749,0
V750,0
V751,0
V752,0
V753,0
V754,0
V755,0
V756,0
V757,18
V758,0
V759,0
V760,0
V761,0
V762,0
V763,0
V764,0
V765,0
V766,0
V767,0
V768,0
V769,0
V770,0
V771,0
V772,0
V773,33
V774,19
V775,0
V776,0
V777,0
V778,0
V779,0
V780,26
V781,0
V782,0
V783,0
V784,1
V785,0
V786,0
V787,0
V788,0
V789,0
V790,0
V791,0
V792,0
V793,29
V794,6
V795,0
V796,0
V797,16
V798,0
V799,16
V800,0
V801,0
V802,0
V803,0
V804,0
V805,0
V806,0
V807,0
V808,0
V809,0
V810,0
V811,0
V812,0
V813,0
V814,0
V815,0
V816,0
V817,0
V818,0
V819,0
V820,0
V821,0
V822,0
V823,9
V824,0
V825,28
V826,11
V827,0
V828,0
V829,0
V830,0
V831,0
V832,0
V833,0
V834,0
V835,0
V836,0
V837,0
V838,0
V839,0
V840,0
V841,8
V842,4
V843,0
V844,0
V845,0
V846,0
V847,0
V848,0
V849,0
V850,0
V851,0
V852,0
V853,0
V854,0
V855,0
V856,0
V857,0
V858,0
V859,0
V860,24
V861,0
V862,0
V863,0
V864,0
V865,0
V866,0
V867,0
V868,0
V869,0
V870,0
V871,29
V872,0
V873,0
V874,0
V875,0
V876,0
V877,0
V878,0
V879,0
V880,0
V881,0
V882,0
V883,0
V884,0
V885,0
V886,0
V887,0
V888,25
V889,0
V890,0
V891,0
V892,0
V893,0
V894,20
V895,0
V896,8
V897,0
V898,0
V899,0
V900,0
V901,0
V902,0
V903,0
V904,30
V905,0
V906,0
V907,22
V908,0
V909,0
V910,0
V911,0
V912,14
V913,0
V914,14
V915,0
V916,0
V917,13
V918,0
V919,0
V920,0
V921,0
V922,0
V923,0
V924,8
V925,0
V926,0
V927,0
V928,0
V929,0
V930,0
V931,0
V932,0
V933,0
V934,0
V935,0
V936,0
V937,9
V938,0
V939,0
V940,0
V941,0
V942,0
V943,0
V944,0
V945,13
V946,2
V947,0
V948,0
V949,0
V950,0
V951,0
V952,0
V953,27
V954,0
V955,32
V956,0
V957,0
V958,0
V959,0
V960,0
V961,24
V962,0
V963,14
V964,0
V965,0
V966,0
V967,0
V968,0
V969,0
V970,0
V971,25
V972,25
V973,0
V974,0
V975,0
V976,0
V977,0
V978,0
V979,20
V980,0
V981,0
V982,0
V983,0
V984,0
V985,0
V986,0
V987,0
V988,0
V989,0
V990,0
V991,0
V992,0
V993,0
V994,15
V995,0
V996,0
V997,0
V998,16
V999,23
